ticker,company_name,market_cap,52_week_delta,dividend_payout_ratio,forward_eps,g_revenue,gross_margin_pct,ebitda_margin_pct,price_to_forward_earnings,price_to_book,debt_to_equity,return_on_assets,return_on_equity,largest_institutional_owner,recommendation
SMSI,"Smith Micro Software, Inc.",170951100.00000003,1.1267605,0.0,0.3,0.806,0.90029,0.22042999,14.8,3.8144329,15.547,0.11847,0.41114,"Vanguard Group, Inc. (The)",buy
SNA,Snap-On Incorporated,9058414908.0,0.12488127,0.3057,12.72,0.006,0.5144,0.25523,12.984,2.7418365,37.505,0.10948,0.21983999,"Vanguard Group, Inc. (The)",buy
SCKT,"Socket Mobile, Inc.",9899422.5,-0.073863626,0.0,0.36,0.204,0.51821,0.03638,4.583,0.7600184,24.054,0.00912,0.00497,"Manatuck Hill Partners, LLC",none
SLRC,Solar Capital Ltd.,875221168.0,-0.01782322,1.0314,1.79,0.069,1.0,0.0,11.57,0.94579166,60.956,0.03836,0.07241,"Wellington Management Company, LLP",buy
SUNS,Solar Senior Capital Ltd.,290079136.0,0.16313434,1.5667,1.39,-0.056,1.0,0.0,13.007,1.1087264,84.125,0.03622,0.054619998,JP Morgan Chase & Company,none
SAH,"Sonic Automotive, Inc.",993493700.0,1.2722807,0.13,2.83,0.094,0.1457,0.03479,11.286,1.5266957,302.817,0.04232,0.14095001,Blackrock Inc.,hold
SON,Sonoco Products Company,6057930960.0,0.09432614,0.525,3.65,-0.008,0.19650999,0.1388,16.581,3.2887728,100.343,0.0674,0.17611,Blackrock Inc.,hold
SOHO,Sotherly Hotels Inc.,98479560.0,-0.017673016,0.0,-0.25,0.027,0.2558,0.21553,-27.6,2.4459412,336.385,0.02406,0.00059,"Renaissance Technologies, LLC",none
SJI,"South Jersey Industries, Inc.",2858636202.2400002,0.0062274933,1.1979,1.58,-0.136,0.18035,0.18569,19.582,2.0127506,225.216,0.02032,0.06312,Blackrock Inc.,buy
SSB,South State Corporation,2839735136.0,0.29675436,0.2985,5.54,0.024,0.0,0.0,15.191,1.210883,0.0,0.012309999,0.079,"Vanguard Group, Inc. (The)",hold
SO,Southern Company (The),63269879934.72,0.29184186,0.5609,3.18,-0.027,0.44002,0.39983,18.972,2.2996876,148.94,0.02898,0.15178001,"Vanguard Group, Inc. (The)",hold
SCCO,Southern Copper Corporation,30644059077.12,0.22488332,0.83769995,2.08,0.079,0.52455,0.4918,19.058,4.4922934,116.471,0.11135,0.21916,Price (T.Rowe) Associates Inc,buy
SFST,"Southern First Bancshares, Inc.",332548398.0,0.2605778,0.0,3.6,0.192,0.0,0.0,12.125,1.6753665,0.0,0.01303,0.14472,"Banc Funds Company, L.L.C. (The)",buy
SMBC,"Southern Missouri Bancorp, Inc.",345526839.0,0.03695333,0.1672,3.23,0.143,0.0,0.0,11.625,1.4262383,0.0,0.01427,0.13352999,FJ Capital Management LLC,none
SONA,Southern National Bancorp of Vi,390289410.0,0.13543856,0.2672,1.29,-0.014,0.0,0.0,12.512,1.0526315,0.0,0.01181,0.08969,"Castle Creek Capital Partners IV, LP",hold
SBSI,"Southside Bancshares, Inc.",1209943270.0,0.11783135,0.5571,2.3,0.02,0.0,0.0,15.578,1.4940373,0.0,0.0117999995,0.09546,Blackrock Inc.,none
LUV,Southwest Airlines Company,28897815160.0,0.08241975,0.1528,4.95,0.011,0.31569,0.18721001,11.093,2.9099097,44.356,0.072919995,0.24308,Primecap Management Company,buy
SWX,"Southwest Gas Holdings, Inc.",4108982764.0,-0.078184664,0.5868,4.19,0.085,0.23655,0.21100001,17.952,1.6952515,103.942,0.030940002,0.08721,Blackrock Inc.,hold
SWN,Southwestern Energy Company,1098832958.7199998,-0.52358484,0.0,0.39,-0.331,0.3763,0.37053,5.205,0.34927738,77.512,0.07222,0.40749002,"FMR, LLC",hold
SP,SP Plus Corporation,1005386928.0,0.5468805,0.0,3.04,0.266,0.24634,0.13226,14.411,2.5113213,218.557,0.05198,0.14111,Blackrock Inc.,none
SPKE,"Spark Energy, Inc.",151704780.0,0.22850418,0.0,-0.19,-0.199,0.21895,0.03539,-55.526,2.714874,70.806,0.01398,-0.00199,JP Morgan Chase & Company,hold
LOV,"Spark Networks, Inc.",116786696.0,-0.50989014,0.0,0.62,-0.071,0.35053003,0.05072,7.242,2.3681433,68.29,0.03596,-0.3632,Deer Vii & Co. Ltd.,strong_buy
ONCE,"Spark Therapeutics, Inc.",4310757270.0,1.7240195,0.0,-5.27,1.096,0.82926005,0.0,-21.233,12.456863,39.579,-0.20661,-0.5591,"Vanguard Group, Inc. (The)",hold
SPAR,"Spartan Motors, Inc.",613645527.0,1.4820936,0.2041,1.0,0.278,0.117,0.03185,17.67,3.1169517,81.871,0.03118,0.08908,Dimensional Fund Advisors LP,none
SPTN,SpartanNash Company,506317889.0,-0.20327497,0.0,1.28,0.06,0.14255999,0.01758,10.883,0.73458844,146.312,0.01679,-0.01905,Blackrock Inc.,hold
SE,Sea Limited,16968664056.960001,2.0616667,0.0,-0.98,1.977,0.19752,-0.51584,-37.378,13.546598,51.973,-0.19358,-2.25502,"Tiger Global Management, LLC",strong_buy
SR,Spire Inc.,4040444946.0000005,-0.007851899,0.6733,4.05,-0.057,0.32442,0.25184,19.57,1.7558318,112.694,0.026789999,0.07694,Blackrock Inc.,hold
SPR,"Spirit Aerosystems Holdings, In",8530835970.0,0.13627744,0.0789,7.17,0.059,0.15212,0.15336001,11.494,5.3471327,137.267,0.09624,0.46828,"Vanguard Group, Inc. (The)",hold
SAVE,"Spirit Airlines, Inc.",2615811045.12,-0.37343317,0.0,4.84,0.097,0.34928,0.18709,7.897,1.2,146.638,0.05862,0.17239,"FMR, LLC",hold
SRC,"Spirit Realty Capital, Inc.",5264746700.0,0.38427258,1.0204,1.16,0.08,0.95282,0.82658,45.509,1.6625724,62.566,0.02197,0.07337,"Vanguard Group, Inc. (The)",hold
SPLK,Splunk Inc.,23251857327.36,0.4088813,0.0,2.35,0.302,0.81931,-0.08542,63.438,12.727738,109.077,-0.03361,-0.192,Price (T.Rowe) Associates Inc,buy
SPWH,"Sportsman's Warehouse Holdings,",345407700.0,0.74561405,0.0,0.65,0.087,0.33425,0.06471,12.292,3.4603724,415.405,0.040799998,0.25296,Price (T.Rowe) Associates Inc,buy
SRLP,Sprague Resources LP,376022787.0,-0.048283875,1.2248,1.62,-0.058,0.08303001,0.03823,10.204,3.965931,657.189,0.06428,0.51053,Invesco Ltd.,hold
S,Sprint Corporation,21930632570.88,-0.090909064,0.0,-0.11,-0.076,0.58743,0.35880002,-48.545,0.8485619,173.352,0.01877,-0.09992,Dodge & Cox Inc,hold
SFM,"Sprouts Farmers Market, Inc.",2367505560.0,-0.15791649,0.0,1.13,0.084,0.33462003,0.060300004,17.735,4.2278485,308.461,0.05989,0.21761,Price (T.Rowe) Associates Inc,hold
SPSC,"SPS Commerce, Inc.",1943336154.0,0.3203653,0.0,1.37,0.128,0.67042,0.18846,40.715,5.641752,5.652,0.056360003,0.09667,Blackrock Inc.,buy
SPXC,SPX Corporation,2236395832.0,0.84521616,0.0,2.94,0.006,0.28162,0.09359,17.231,4.8455286,88.684,0.03376,0.19374001,Blackrock Inc.,buy
FLOW,"SPX FLOW, Inc.",2035549158.0,0.47465444,0.0,2.1,-0.057,0.32141998,0.12252,22.771,2.10392,79.519,0.047470003,0.037,Blackrock Inc.,hold
SQ,"Square, Inc.",22857014400.0,0.08546448,0.0,0.96,0.436,0.4037,0.0184,68.583,22.602127,85.192,0.00169,-0.03684,"Vanguard Group, Inc. (The)",hold
SSNC,"SS&C Technologies Holdings, Inc",14806337958.720001,0.29242194,0.28149998,4.05,0.153,0.43773997,0.37005,14.467,3.0738156,166.835,0.03977,0.07868,"Vanguard Group, Inc. (The)",buy
JOE,St. Joe Company (The),1200174920.0,0.37326872,0.0,0.11,0.388,0.4449,0.24034001,183.636,2.3455644,50.426,0.01052,0.03331,Fairholme Capital Management,none
SM,SM Energy Company,1090198620.0,-0.48772675,0.0508,-0.11,-0.148,0.71969,0.86446,-87.818,0.38336375,97.862,0.04385,0.08259,Blackrock Inc.,buy
STAA,STAAR Surgical Company,1658577492.0,0.04884982,0.0,0.26,0.229,0.74477994,0.0995,143.0,11.105137,6.934,0.03743,0.06301,"Broadwood Capital, Inc.",strong_buy
STAG,"Stag Industrial, Inc.",4162883670.0,0.15911639,2.2305,0.32,0.151,0.81211996,0.72828,97.844,2.1088436,72.168,0.01895,0.043649998,"Vanguard Group, Inc. (The)",buy
SSI,"Stage Stores, Inc.",194214720.0,4.4961243,0.0,-0.65,0.151,0.22885,-0.00632,-10.338,1.1879088,438.179,-0.04144,-0.44603002,Axar Capital Manasgement L.P.,none
STMP,Stamps.com Inc.,1438459225.0,-0.499287,0.0,3.23,-0.051,0.74224997,0.25162,26.084,2.3157055,14.132,0.085489996,0.12794,Blackrock Inc.,hold
SMP,"Standard Motor Products, Inc.",1165716915.0,0.022426963,0.3,3.47,0.037,0.28904,0.1261,14.96,2.3471696,24.022,0.08465,0.14145,Blackrock Inc.,buy
SXI,Standex International Corporati,971755568.0,0.10079789,0.221,5.41,0.017,0.33598998,0.13996,14.414,2.0402398,49.158,0.05019,0.09707,Blackrock Inc.,none
SWK,"Stanley Black & Decker, Inc.",23905407120.0,0.3236792,0.6152,8.99,0.04,0.33971,0.15447,17.493,3.1821768,71.497,0.05006,0.07985,"Vanguard Group, Inc. (The)",buy
SGU,Star Group L.P.,461092954.0,-0.02579981,0.83769995,0.88,-0.134,0.27616,0.03729,10.898,1.48521,51.924,0.02675,0.09133001,"FMR, LLC",none
STWD,"STARWOOD PROPERTY TRUST, INC. S",7011574031.04,0.12140286,1.2632,2.13,-0.095,0.81639,0.0,11.676,1.5062686,226.443,0.0066799996,0.0937,"Vanguard Group, Inc. (The)",buy
STFC,State Auto Financial Corporatio,1393144740.0,-0.06998539,0.5882,1.62,-0.033,0.03957,0.03635,19.741,1.4741403,12.928,0.00826,0.03331,Price (T.Rowe) Associates Inc,none
STT,State Street Corporation,28300778712.64,0.23109841,0.3814,6.36,-0.028,0.0,0.0,12.237,1.3151625,0.0,0.0088599995,0.08524,Blackrock Inc.,buy
BH,Biglari Holdings Inc.,227860696.0,-0.13735712,0.0,-7.45,-0.213,0.17692,0.03026,-14.785,0.11364246,57.071,-0.00095,0.13137001,Biglari Capital Corp,none
STLD,"Steel Dynamics, Inc.",7514965760.000001,0.12188101,0.2486,2.62,-0.216,0.15753001,0.13537,13.313,1.8550233,62.125,0.092939995,0.20523001,Blackrock Inc.,buy
SCS,Steelcase Inc.,1660945220.0,0.25933468,0.4912,1.47,0.14,0.31721002,0.078200005,12.721,2.4657173,80.342,0.05841,0.15995,"Vanguard Group, Inc. (The)",hold
SMRT,"Stein Mart, Inc.",35177238.54,-0.34434783,0.0,0.15,-0.009,0.27493998,0.02922,4.866,1.102568,1780.543,0.0059100003,-0.17259,"Vanguard Group, Inc. (The)",none
SCM,Stellus Capital Investment Corp,271301100.0,0.049816847,0.9004,1.31,0.071,1.0,0.0,10.954,0.9968047,121.085,0.0429,0.10786,"Confluence Investment Management, LLC",buy
SCL,Stepan Company,2209100616.0,0.25440168,0.2188,5.21,-0.111,0.17641,0.11537,18.841,2.5861523,31.577,0.05732,0.13061,Blackrock Inc.,buy
SRCL,"Stericycle, Inc.",6018984320.8,0.5642365,0.0,2.91,-0.026,0.36972,0.19941999,22.698,2.4324226,126.836,0.03678,-0.16488001,"Vanguard Group, Inc. (The)",buy
STL,Sterling Bancorp,4131840700.0,0.1917491,0.1393,2.23,-0.036,0.0,0.0,9.17,0.9442675,0.0,0.01418,0.09707,"Vanguard Group, Inc. (The)",buy
STRL,Sterling Construction Company I,403175764.0,0.29622972,0.0,1.88,0.001,0.098929994,0.043509997,7.737,2.1314478,48.789,0.03504,0.14045,"Renaissance Technologies, LLC",buy
SHOO,"Steven Madden, Ltd.",3549725928.0,0.4497801,0.3436,2.09,0.085,0.37745997,0.12651,20.196,4.229459,20.909,0.105059996,0.15957,Blackrock Inc.,hold
STC,Stewart Information Services Co,1004927013.0,0.02367723,0.3166,2.74,0.004,0.5419,0.06724,15.471,1.3337739,28.64,0.042930003,0.14209,Blackrock Inc.,none
SF,Stifel Financial Corporation,4220043280.0,0.3736093,0.1086,6.38,0.11,0.94044995,0.0,9.674,1.3318948,72.094,0.01809,0.12899,Blackrock Inc.,buy
SRI,"Stoneridge, Inc.",848396880.0,0.2548622,0.0,1.7,-0.026,0.27429,0.10899,18.212,3.0674722,48.108,0.06878,0.2496,Blackrock Inc.,none
STOR,STORE Capital Corporation,9255973680.0,0.28195977,1.072,1.01,0.254,0.98564005,0.90853,39.03,2.145306,76.981,0.03135,0.07107,"Vanguard Group, Inc. (The)",buy
SSKN,"Strata Skin Sciences, Inc.",76335656.0,-0.15467626,0.0,-0.07,-0.032,0.64131,0.063540004,-33.143,2.7071178,30.902,-0.03656,-0.096090004,"Broadfin Capital, LLC",strong_buy
STRT,STRATTEC SECURITY CORPORATION,84554136.3,-0.30203044,0.0,2.42,0.024,0.119440004,0.054619998,9.178,0.50648785,21.246,0.017760001,-0.07678,"FMR, LLC",none
STRA,"Strategic Education, Inc.",3251624580.0,0.21448112,0.4706,7.4,0.502,0.49098998,0.21465999,20.005,2.2007818,7.561,0.041020002,0.052610002,Blackrock Inc.,strong_buy
STRM,"Streamline Health Solutions, In",36893760.0,0.5243902,0.0,0.11,-0.09,0.66206,0.07001,10.909,3.7974684,32.436,0.00954,-0.24361,"Tamarack Advisers, LP",buy
SBBP,Strongbridge Biopharma plc,97570620.0,-0.61098903,0.0,-0.68,0.063,0.8079,0.0,-2.647,1.2253233,1.935,-0.34517,1.18784,Caxton Corp,strong_buy
SYK,Stryker Corporation,74173335295.04,0.16742396,0.2306,9.03,0.106,0.65702003,0.28524,21.941,6.022921,71.295,0.08696,0.309,Price (T.Rowe) Associates Inc,buy
RGR,"Sturm, Ruger & Company, Inc.",810793361.0,-0.13127118,0.4466,3.66,-0.174,0.25638,0.18105,12.669,2.9141529,0.909,0.09174,0.13673,Blackrock Inc.,none
SPH,"Suburban Propane Partners, L.P.",1365548800.0,0.042372823,2.1818,1.44,-0.108,0.27038,0.21434,15.278,3.2046614,289.516,0.046,0.14958,Invesco Ltd.,hold
SMMF,"Summit Financial Group, Inc.",332386795.0,0.30955923,0.2339,2.36,0.084,0.0,0.0,11.292,1.3632411,0.0,0.01397,0.13670999,Blackrock Inc.,none
INN,"Summit Hotel Properties, Inc.",1284064650.0,0.15442562,1.1613,0.25,-0.061,0.4765,0.32531,48.84,1.0870726,72.019,0.0227,0.06574,Blackrock Inc.,buy
SUM,"Summit Materials, Inc.",2547610510.0,0.8023622,0.0,0.95,0.054,0.30417,0.18871,23.884,1.8575522,140.62,0.02898,0.0044400003,Southeastern Asset Management Inc/tn/,buy
SMLP,"Summit Midstream Partners, LP",310299816.0,-0.7647975,0.0,0.5,-0.215,0.60272,0.50618,6.64,0.35519418,130.325,0.02661,-0.00352,Invesco Ltd.,hold
SUI,"Sun Communities, Inc.",14679870301.999998,0.48123026,1.8616,2.0,0.109,0.61448,0.48556,79.195,4.0723505,89.755,0.02691,0.0452,"Vanguard Group, Inc. (The)",buy
SXC,"SunCoke Energy, Inc.",481491360.0,-0.3431818,0.0,0.45,0.109,0.21711001,0.16736999,12.333,0.9433963,145.391,0.048649997,-0.23117,Blackrock Inc.,buy
SUN,Sunoco LP,2510613640.64,0.11354506,3.3354,2.85,-0.09,0.07182,0.03609,10.646,3.2949607,474.409,0.04744,0.18511999,Invesco Ltd.,hold
RUN,Sunrun Inc.,1565449080.0,-0.057365417,0.0,0.66,0.052,0.27701,0.0052,20.091,1.6870229,155.205,-0.02173,-0.23698,"Tiger Global Management, LLC",buy
SHO,"Sunstone Hotel Investors, Inc. ",3145721561.92,-0.017458081,1.0147,0.37,-0.027,0.47272,0.27952,37.811,1.2714714,38.557,0.026500002,0.064,"Vanguard Group, Inc. (The)",hold
STI,"SunTrust Banks, Inc.",31140525199.999996,0.2705927,0.3773,5.39,-0.008,0.0,0.0,13.011,1.2781584,0.0,0.01166,0.10105,"Vanguard Group, Inc. (The)",buy
SUNW,"Sunworks, Inc.",6073471.999999999,-0.49783552,0.0,-0.17,-0.04,0.14794,-0.06972,-6.765,0.65452474,68.032,-0.09325,-0.76385003,Amundi Pioneer Asset Management,buy
SMCI,SUPER MICRO COMPUTER INC,1097401800.0,0.33515155,0.0,2.36,0.277,0.14083,0.04476,9.322,1.3916124,20.863,0.04382,0.09093001,"Disciplined Growth Investors, Inc.",buy
SCON,Superconductor Technologies Inc,2801640.2,-0.90345913,0.0,-0.37,-0.696,0.0,0.0,-0.427,0.92941177,31.765,-0.99981004,-1.93153,"Vanguard Group, Inc. (The)",none
SDPI,"Superior Drilling Products, Inc",20856271.8,-0.44211918,0.0,0.04,0.065,0.57052,0.10168,20.775,3.0551467,128.511,-0.04744,-0.18796,Friess Associates Inc,buy
SUP,Superior Industries Internation,77143574.0,-0.511745,0.0,-0.17,0.013,0.096090004,0.1185,-18.059,0.23503292,129.797,0.03312,0.02044,Dimensional Fund Advisors LP,buy
SGC,"Superior Group of Companies, In",199697113.0,-0.28532165,0.44939998,0.95,-0.067,0.3518,0.08843,13.779,1.2753313,78.882,0.04315,0.08898,Dimensional Fund Advisors LP,none
SUPN,"Supernus Pharmaceuticals, Inc.",1186973112.5,-0.38642508,0.0,1.42,-0.008,0.95901,0.37804002,15.933,2.1300132,66.677,0.09092,0.21614,Blackrock Inc.,buy
SPRT,"Support.com, Inc.",38273414.99999999,-0.25287354,0.0,-0.45,-0.154,0.23537001,0.05303,-4.467,0.73680353,0.217,0.03314,0.08282,"Fondren Management, LP",none
SGRY,"Surgery Partners, Inc.",746555004.0,0.15120661,0.0,-0.47,0.045,0.23597999,0.18797001,-32.085,2.2163434,162.389,0.03496,-0.04696,"Bain Capital Investors, LLC",buy
SRDX,"Surmodics, Inc.",551495728.0,-0.29996586,0.0,0.15,0.338,0.86371005,0.1447,272.533,4.4711804,0.0,0.02777,0.065689996,Blackrock Inc.,buy
SIVB,SVB Financial Group,12305671840.0,0.1765058,0.0,19.66,0.134,0.0,0.0,12.138,2.0885189,0.0,0.01875,0.21313,"Vanguard Group, Inc. (The)",buy
SYKE,"Sykes Enterprises, Incorporated",1448107815.0,0.37708175,0.0,2.33,-0.004,0.38202998,0.10474,15.0,1.7223537,34.997,0.04858,0.07043,Blackrock Inc.,hold
SYMC,Symantec Corporation,14678260000.0,0.05071807,0.0,1.84,-0.007,0.78510004,0.22267,12.908,2.4207523,75.867,0.028380001,0.03648,"Vanguard Group, Inc. (The)",hold
SYNC,"Synacor, Inc.",68187816.0,0.13636363,0.0,-0.18,-0.12,0.48534,0.01725,-9.667,1.5535715,22.876,-0.03126,-0.18591999,"Vanguard Group, Inc. (The)",buy
SYNL,Synalloy Corporation,105244352.5,-0.25143588,0.0,0.36,-0.053,0.117189996,0.04657,32.361,0.9790738,113.283,0.00874,-0.01526,Royce & Associates LP,strong_buy
SYNA,Synaptics Incorporated,1901937807.0,0.48967314,0.0,4.2,-0.186,0.34592998,0.08247,13.532,2.864523,76.206,0.0040700003,-0.03326,"Vanguard Group, Inc. (The)",hold
SNCR,"Synchronoss Technologies, Inc.",196029704.99999997,-0.28827363,0.0,-1.4,-0.373,0.53717,-0.07571,-3.107,2.1075583,24.493,-0.08889,-0.56353,"Elk Creek Partners, LLC",buy
SYF,Synchrony Financial,24180542958.08,0.5393443,0.1551,4.52,0.253,0.0,0.0,8.279,1.6177423,0.0,0.0361,0.26096,"Vanguard Group, Inc. (The)",buy
SNDX,"Syndax Pharmaceuticals, Inc.",236936565.0,0.84110165,0.0,-1.86,0.0,1.0,0.0,-4.694,5.3789277,2.277,-0.45319,-1.12418,"Wellington Management Company, LLP",buy
SNX,Synnex Corporation,6427303168.0,0.5647733,0.1657,13.19,0.286,0.119890004,0.05118,9.541,1.7680364,92.418,0.05466,0.1486,"FMR, LLC",strong_buy
SNPS,"Synopsys, Inc.",19785063962.88,0.48467505,0.0,5.91,0.07,0.79370004,0.22885,22.269,4.845729,3.368,0.05651,0.14058,"Vanguard Group, Inc. (The)",buy
SNV,Synovus Financial Corp.,5627327692.8,0.13339245,0.3402,3.67,0.33,0.0,0.0,10.463,1.3082138,0.0,0.0129700005,0.13078,Blackrock Inc.,buy
SYPR,"Sypris Solutions, Inc.",15344178.84,-0.29594338,0.0,0.01,0.055,0.0951,-0.01016,72.01,1.0993893,131.315,-0.03629,-0.23517,Dimensional Fund Advisors LP,hold
SYRS,"Syros Pharmaceuticals, Inc.",202444523.99999997,-0.4501217,0.0,-1.88,0.354,1.0,0.0,-2.537,2.1409338,22.503,-0.36006,-0.77863,"FMR, LLC",buy
SYY,Sysco Corporation,42109034970.24,0.27304733,0.47849998,4.14,0.006,0.19017,0.05647,19.935,17.17586,375.824,0.08917,0.65734,"Vanguard Group, Inc. (The)",buy
SYX,Systemax Inc.,918763776.0,-0.21270162,0.3481,1.48,0.034,0.34348,0.071090005,16.541,5.5372086,42.857,0.0846,0.1895,Prescott General Partners LLC,strong_buy
TROW,"T. Rowe Price Group, Inc.",28821376771.199997,0.3528198,0.3777,8.09,0.023,0.57523996,0.46021,15.124,4.1984076,1.843,0.16272,0.25249,"Vanguard Group, Inc. (The)",hold
TRHC,"Tabula Rasa HealthCare, Inc.",884647200.0000001,-0.46452725,0.0,0.94,0.365,0.36084,0.03957,42.383,4.498137,134.758,-0.02617,-0.25624,Blackrock Inc.,buy
TCMD,"Tactile Systems Technology, Inc",1231708332.0,0.21810222,0.0,0.66,0.366,0.69965,0.06781,98.076,11.840133,14.802,0.04269,0.09652001,Blackrock Inc.,buy
TLRD,"Tailored Brands, Inc.",267392400.0,-0.72782254,0.5902,1.23,-0.041,0.41674,0.099259995,4.293,58.666668,46779.945,0.05817,26.89156,Blackrock Inc.,hold
TTWO,"Take-Two Interactive Software, ",13861204630.0,0.1388731,0.0,4.99,0.741,0.4163,0.09606,24.507,6.013178,6.466,0.03539,0.17201,"Vanguard Group, Inc. (The)",buy
TNDM,"Tandem Diabetes Care, Inc.",3571870340.5,0.61069953,0.0,0.03,1.046,0.53157,-0.03758,2014.833,21.366207,12.7,-0.04824,-0.16795,"Vanguard Group, Inc. (The)",buy
SKT,"Tanger Factory Outlet Centers, ",1481648071.2,-0.34002513,1.119,0.81,-0.038,0.72839,0.5522,19.691,3.1085558,334.331,0.04019,0.24587,State Street Corporation,underperform
TRGP,"Targa Resources, Inc.",8631704880.0,-0.14597517,0.0,0.13,-0.363,0.26955,0.14614001,285.231,1.6229702,83.546,0.01287,-0.0038400001,"Vanguard Group, Inc. (The)",buy
TGT,Target Corporation,63732311483.84,0.89353096,0.4141,6.93,0.047,0.29583,0.09269,18.149,5.5196176,121.802,0.066539995,0.28588,State Street Corporation,buy
TMHC,Taylor Morrison Home Corporatio,2450219150.0,0.4186617,0.0,3.12,0.066,0.17638001,0.0825,7.42,0.9877965,86.831,0.046690002,0.08644,"Vanguard Group, Inc. (The)",buy
TCP,"TC PipeLines, LP",2788793304.0,0.29689074,0.0,3.78,-0.095,0.89691,0.84683,10.347,4.5715957,274.656,0.097229995,-0.20084,Invesco Ltd.,hold
TCPC,BlackRock TCP Capital Corp.,843294970.0,-0.0017385483,2.7692,1.58,0.044,1.0,0.0,9.082,1.0559235,123.342,0.05049,0.03719,Burgundy Asset Management Ltd.,strong_buy
AMTD,TD Ameritrade Holding Corporati,27746842961.28,0.039048195,0.303,3.06,0.11,0.93801004,0.0,16.775,3.2095292,41.345,0.05431,0.26438,Toronto Dominion Bank,hold
TISI,"Team, Inc.",491599636.00000006,0.0025000572,0.0,0.45,-0.003,0.27754998,0.02696,35.978,1.1172452,94.389,-0.0056,-0.04839,Blackrock Inc.,buy
TECD,Tech Data Corporation,5072537250.0,0.6882125,0.0,13.18,-0.024,0.0615,0.01974,10.857,1.708922,47.753,0.030350002,0.11788,Blackrock Inc.,buy
TECH,Bio-Techne Corp,8383540634.0,0.3918618,0.5356,5.71,0.124,0.66337997,0.27898002,38.524,7.1344705,49.505,0.05232,0.081499994,Blackrock Inc.,strong_buy
TTGT,"TechTarget, Inc.",699819960.0,0.89644754,0.0,0.79,0.1,0.76382005,0.20334,31.633,4.7356453,36.44,0.06984,0.111,Blackrock Inc.,buy
TGEN,Tecogen Inc.,56891157.0,-0.37631583,0.0,0.17,0.092,0.37987,-0.02173,13.471,2.4004192,13.585,-0.01798,-0.31374002,Bard Associates Inc.,buy
TK,Teekay Corporation,495862200.0,0.21717179,0.0,0.43,0.01,0.36999,0.29653,11.442,1.06632,202.988,0.0233,-0.1035,Blackrock Inc.,hold
TGNA,TEGNA Inc,3420576080.0,0.22548258,0.16770001,2.2,0.024,0.49053,0.33297002,7.168,2.247079,282.018,0.067150004,0.26627,Blackrock Inc.,buy
TDOC,"Teladoc Health, Inc.",5653781765.44,0.46438587,0.0,-1.11,0.243,0.67446,-0.05963,-70.369,5.687345,46.771,-0.02996,-0.10358,Blackrock Inc.,buy
TDY,Teledyne Technologies Incorpora,12578207278.0,0.70165503,0.0,11.18,0.106,0.39244998,0.19514,30.849,4.892126,41.497,0.07279,0.15777999,Blackrock Inc.,buy
TFX,Teleflex Incorporated,16385044928.0,0.39812028,0.1447,12.69,0.063,0.58586,0.27515,27.89,5.7410746,74.435,0.05229,0.16481,Price (T.Rowe) Associates Inc,buy
TNAV,"Telenav, Inc.",244773144.0,0.42817688,0.0,-0.17,0.394,0.43963,-0.09448,-29.647,2.6046512,11.256,-0.05989,-0.29097,"Nokomis Capital, L.L.C.",hold
TDS,"Telephone and Data Systems, Inc",2575124960.0,-0.29331398,0.6179,0.87,0.019,0.54794997,0.215,27.54,0.59151727,64.249,0.011770001,0.028499998,Blackrock Inc.,buy
TTEC,"TTEC Holdings, Inc.",1817165103.0000002,0.38419712,0.4161,2.03,0.084,0.26764,0.120979995,19.256,4.849274,99.436,0.07103,0.20908001,Blackrock Inc.,buy
TPX,"Tempur Sealy International, Inc",4599839112.0,0.7013502,0.0,5.48,0.125,0.42978,0.13893,15.518,13.738288,536.553,0.06677,0.5978,"H Partners Management, LLC",buy
TNC,Tennant Company,1437422361.0,0.42631578,0.38099998,3.02,0.027,0.40675998,0.11703,26.056,4.2459397,114.391,0.04868,0.13111,Blackrock Inc.,buy
TEN,Tenneco Inc.,815876376.0,-0.54592186,0.0,3.86,0.822,0.15661,0.08018,3.699,0.7034136,299.038,0.050380003,-0.053260002,"Icahn, Carl, C.",hold
TDC,Teradata Corporation,2902500000.0,-0.3036958,0.0,1.47,-0.127,0.50276,0.07877,17.551,8.841672,205.793,0.01792,0.03153,"First Eagle Investment Management, LLC",hold
TER,"Teradyne, Inc.",10736722459.999998,0.9271846,0.1333,3.17,0.027,0.5862,0.28443,20.211,7.2806816,30.765,0.11099,0.30865,"Vanguard Group, Inc. (The)",hold
